LZ,time,user_name,response
 ,05-20,国航小秘书,您好，很抱歉给您带来的不佳感受，您在改期过程中遇到什么问题了呢？
@国航小秘书 行李被滞留在机场已经连续两次了，不明所以，也没有不能托运的东西，生气 ,05-18,国航小秘书,回复@小冰冰冰冰-L:您好，很抱歉给您带来的不佳感受，小秘书再次向您致以深深的歉意，如果您已备案，在您填写的行李备案登记表上会提示行查的联系电话，您长时间还未接到处理结果时可以直接与行李部门取得联系，咨询一下进展。给您带来的不便还请您谅解。
 ,05-18,小冰冰冰冰-L,回复@国航小秘书:超级不方便并且既耽误时间又耽误工作！不知道你们怎么解决
 ,05-18,国航小秘书,您好，很抱歉给您带来不佳的感受，如果您已经在目的地机场的行李查询部门做好备案，有结果后机场行查部门的工作人员也会及时联系您。如果您想了解行李进展，可以拨打95583-1-6咨询不正常行李查询部门核实原因。给您带来不便，再次向您致歉。
延误五个小时CA1313，飞机不飞，空调不开，下飞机不让下，全飞机乘客闷在这蒸桑拿，一个多小时了，国航能不能给个说法@国航小秘书 北京·首都机场T3航站楼 遇见Keynes的秒拍视频 ,05-17,璇璇璇璇璇一王,回复@遇见Keynes:9。。。。。
 ,05-17,遇见Keynes,回复@璇璇璇璇璇一王:最后延误九小时也没赔钱
 ,05-16,渐行渐领悟,回复@渐行渐领悟:地服人员没有诚意解决问题。迟迟不来开门让人走。所谓上级（不知道具体哪一级）还直接通知取消航班。乘务长和乘务人员都快哭了。你们内部沟通，还有所谓上级服务理念是出现严重问题了。问所有有关费用和赔偿的问题没有任何准确答复。下飞机是否退钱的问题，乘务员让问地服，地服让问售票。
 ,05-16,渐行渐领悟,回复@国航小秘书:北京天气很好。
 ,05-16,璇璇璇璇璇一王,好像是在候机厅等着的延误要赔钱 飞机上不用
 ,05-16,璇璇璇璇璇一王,还不如在候机厅等 凉快
 ,05-16,遇见Keynes,回复@国航小秘书:放屁
 ,05-16,Tiszavirag,回复 @遇见Keynes:嗯…确实是有规定吧，但你问问他延误这么久有什么相关规定没
 ,05-16,遇见Keynes,回复@Tiszavirag:男空乘还不让我拍，说有规定，让我一顿喷气死了
 ,05-16,国航小秘书,"您好，很抱歉给您带来不佳的感受，由于天气影响导致CA1313航班延误，相信在确保旅客乘机安全的前提下，机场工作人员也会尽快安排,给您出行带来不便，还请谅解。"
晚点五个半小时，现场服务员都没有，一百多个乘客不知道航班今早是否取消国航这个服务够渣@国航小秘书 北京·首都机场T3航站楼 ,05-16,国航小秘书,您好，如您咨询的是5月15日CA1706北京到杭州的航班，目前显示16日01:05已经上客齐了，该航班实际起飞时间还未得到准确通知，相信机场的工作人员在保证飞行安全的前提下，会尽快安排飞行的，还请您再耐心等待下。耽误了您的航程，我们再次向您真诚的致歉。
@国航小秘书 为什么同一天同班次的航班还能做改签？你们程序员和测试工程师都是中专毕业的吧？ ,05-18,_薇薇猫_,回复@国航小秘书:我花了两次改签费，改到我要的时间了，不过因此客票号也变了，你还能追踪到第一次改签吗？9998770012650。 打电话客服给我说，我们允许改同一趟航班是因为可以升舱啊！ 我想说你见过有人为了从经济舱改到经济舱而花好几百块钱改为同一趟航班吗！ 我觉得你们允许这种操作太误导人了！
 ,05-16,国航小秘书,回复@_薇薇猫_:您好，您原票显示在国航淘宝旗舰店购买的客票，您通过国航APP办理了一次改期，之后又拨打95583客服办理了一次改期哦，客票改期需要遵循客票的原使用规定哦，如有疑问，您可以拨打95583-1-1-2咨询下哦亲。
 ,05-14,国航小秘书,您好，能否方便将您的客票号码以私信的形式发给我们，小秘书协助您核实一下。
@国航小秘书 几问1、问询处还是问讯处，看到都不敢上前；2、金卡和头等分开，并且低于头等，@国航华北营销中心 你要知道，头等并不一定是你的忠实顾客，但金卡及以上级别一定是，还希望能够一视同仁；3、总能听到：航班正点，不提供广播，Why？提示一下能死人么？ ,05-11,国航小秘书,您好，很抱歉给您带来的不佳感受。我们会不断提升各方面的服务质量，为旅客带来更好的出行体验。对于给您带来的不便，我们向您致以深深的歉意，还请您多多谅解。
@航旅纵横 @中国国际航空 @国航小秘书 又一个不能走两舱通道的机场，请各位提前安排好出行计划。 哈尔滨·太平机场头等舱休息室 ,05-06,国航小秘书,您好，请问有什么小秘书可以帮您的吗？
"@国航小秘书  亲，你们的安全带又装反了
   广州·广州白云国际机场 ",04-29,唐唐唐牧心,国航都怕了您……
 ,04-28,国航小秘书,很抱歉，给您带来的不佳飞行感受，我们会不断完善服务，给您带来更好的服务体验，对于给您带来的不便，小秘书向您致以深深的歉意，还请您多多见谅呢。
 ,04-28,大苯小奔,反应了舱内检查流程有缺陷，由于检查流程缺陷，更多深层次的问题更发现不了。
@国航小秘书 这就是你的工作人员口口声声说登机牌提示了登机口提前十五分钟关闭，所以我提前十五分钟到登机口你的工作人员说飞机飞走了是正常流程！你看看人家南航的登机牌那个叫提示，你们国航的提示在哪呢？我们跑得一身大汗，也完全没有广播提示，6:20你的工作人员就说飞机飞走了，电话投诉说看到的流程是正常的，6:27才关舱门。那是谁在撒谎？是谁在推卸责任？,04-28,国航小秘书,您好，很抱歉给您带来不佳的感受，对于登机牌上提示登机口会提前十五分钟关闭的信息给您带来的不便还请谅解，国航也会不断完善各方面的服务，同时也建议您下次提早抵达机场办理相关乘机手续，对于给您带来的不便，再次向您致歉。
 ,04-28,二零一五年十月,你上“315消费保”微信公众号投诉，效果很好，解决率也不错呢。
@国航小秘书 @国航上海玉兰 @上海12345市民服务热线 @航旅直通车-浦东机场航站楼 @上海浦东机场候机楼派出所 今天19:00左右在T2 31号行李带丢了一个免税店的袋子 略贵重 求帮忙找找 白色免税店袋子！！！急急急！！ ,04-27,国航小秘书,您好，如您抵达目的地机场发现行李丢失，小秘书建议您尽快联系目的地机场的行李查询部门进行备案；如果您已经备案还请您耐心等待，如需了解行李查询进展，您可以致电国航95583-1-6不正常行李部门咨询，给您带来不便，还请谅解。
#清辉快讯# 飞北京航班突发事件！一名头等舱男性乘客用钢笔胁持乘务员。@国航小秘书 ,04-15,王寅大大大,回复@宋清辉:吓死人了
 ,04-15,宋清辉,#清辉快讯# 从河南省公安厅获悉，经初步调查，犯罪嫌疑人徐某乘坐该航班飞往北京途中，因突发精神疾病，手持钢笔挟持一位乘务人员，导致该航班9:58分迫降郑州新郑国际机场。@澎湃新闻
 ,04-15,国航小秘书,您好，还请您关注国航官方微博，感谢您的支持。
 ,04-15,王寅大大大,啥都可以成为武器
 ,04-15,帅气的威廉先生,不简单
@国航小秘书 @国航杭州营业部 我在3月3号通过国航95583预订了4月26号-5月2号凌晨杭州-普吉的往返机票，共4成人，1儿童，1婴儿。同行的朋友还有8成人2儿童。贵司于4月5号通知回程航班取消，调整到至5月1号下午16点十分从普吉起飞 。但是8号下午却通知我们该航班没有婴儿配额，至今，一直没有给出处理方案。我们在购票初期是有婴儿配额的，在我们最初已确认订单的情况下国航自己取消航班，视为国航违约在先吧？在确认行程调整至1号的时候没有发现该订单下的婴儿票，是你们工作人员的失责吧？现在国航工作人员简单的一句是否考虑转机，我不同意，当初就是为了考虑出行舒适性才选择直飞，我为什么要花十几个小时去转机？甚至耽误我们一行人2号的行程。另外有工作人员直接说不同意的话可以退票，请问，我所有的行程都已安排好了为什么因为你们的失误让我退票，让消费者为你们国航内部失职买单吗？这是极不负责任的态度和方案。强烈要求国航3天内给我们一个满意的答复。,04-14,奈兒ing,已发你私信，请3天内给我解决出行问题
 ,04-14,国航小秘书,您好，烦请您提供下999开头的票号和预留手机号码以私信的方式发送给我们，以便小秘书查询。
"@中国国际航空 @国航小秘书 @国航华北营销中心 
请认真阅读谢谢合作 ",05-03,S佳琪琪琪琪琪,回复@Mandy-宝贝小雨点er:我倍无语对国航
 ,05-03,Mandy-xyz,作为民航人  完全不知道说啥好了
 ,04-10,大雄宜静,回复@S佳琪琪琪琪琪:解决不好再说
 ,04-10,S佳琪琪琪琪琪,回复@大雄宜静:你大爷的 解决不好都得给我转
 ,04-10,大雄宜静,人家都联系你了我就别转发了
 ,04-10,S佳琪琪琪琪琪,回复@国航小秘书:非常方便 你是只要孩子的票号还是连大人的一起 我稍后发给你刚下飞机开车了 谢谢亲
 ,04-10,国航小秘书,您好，很抱歉给您带来的不佳感受，请问您是否方便在私信里提供下您的票号呢。
我携同家人乘坐国航航班从武汉到墨尔本，经北京中转；到达墨尔本机场后，行李遗失一件，通过对方电话查询，被告知行李滞留在北京机场；最可笑的是，工作人员告诉我这个行李不能送到墨尔本，只能送到一个中国境内地址！请问，机票费用没有包括行李运输吗？这政策是基于什么道理而制定的？@国航小秘书  ,04-06,国航小秘书,您好，很抱歉给您带来的不佳感受，还请您消消气。请您以私信的形式提供一下999开头的客票号，小秘书为您查询一下哦。
"@国航小秘书 国航是真牛逼，这个天气从深圳飞北京，在北京冒着大雪停国际机位，只派一辆大摆渡车来，让一半乘客雪里等5分钟


平时10次里9次摆渡车也就算了，这种天气让我们在飞机上滑行了30多分钟然后这样？？？无fuck说 ",04-04,LalalalaLuna,回复@KimiLarinett:站猪的愤怒
 ,04-04,李弘彬娶了金东玄嫁给宋仲基,这已经不错了 我可是马上就到天津的时候他不在天津降落 掉头去山东青岛给我们放在那 然后等了半天不让飞了 被安排在了宾馆等通知
 ,04-04,KimiLarinett,终白的愤怒
 ,04-04,LalalalaLuna,回复@国航小秘书:能不自动回复大概多点诚意？
 ,04-04,LalalalaLuna,回复@GeeeZzz_wtg:投诉他们
 ,04-04,GeeeZzz_wtg,新航对我做了什么，我都没有如此的勇气
 ,04-04,国航小秘书,您好，很抱歉给您带来的不佳感受。我们会不断提升各方面的服务质量，为旅客带来更好的出行体验。对于给您带来的不便，我们向您致以深深的歉意，还请您多多谅解。
CA1202首都机场进港后通知需要拖车，等了半个小时了，拖车还没到。@国航小秘书  @飞常准  @航空物语 北京·李桥镇 ,04-04,飞常准,CA1202于17:53从西安起飞，已经于19:27降落北京机场。机型：A321-200，机龄：3.5年
 ,04-04,国航小秘书,您好，非常抱歉给您带来的不佳感受。我们会不断提升各方面的服务质量，为旅客带来更好的出行体验。对于给您带来的不便，小秘书向您致以深深的歉意，还请您多多谅解。
国航金卡持有者，购买了国航售出的共享航班机票，但却不能享受VIP候机厅待遇，是我见过的有文字记载以来最250的决定。@国航小秘书 @中国国际航空 ,04-01,我是蔡高八斗,回复@国航小秘书:你能解释一下这是为什么吗？
 ,04-01,国航小秘书,您好，很抱歉给您带来的不佳感受，有什么小秘书能够帮您的吗？
国航在调低航段累计后，把会员期调整到了两整年，算是一个弥补。。。不过会员期第一年不计算保级里程，这个做法有点二吧。。。虽然对我这种白金无望金卡无忧的好像没啥区别。。。或者，两年累计90航段就可以白金？@国航小秘书 是这样吗 ,04-01,国航小秘书,您好，很抱歉给您带来不佳的感受。具体细则您可以致电国航95583-1-7进行人工进行下问询哦。
竟然是第一次坐国航 好感upup座椅相对来说很舒服 也没那么窄以后出门首选国航 成都  一会儿见 @国航小秘书 ,04-01,12306和谐号,你好
 ,03-31,国航小秘书,您好，非常感谢您对国航服务的认可，欢迎您继续搭乘我们的航班出行哦~
错误永远不是你们的，不管什么卡我坐什么座位不需要你提前安排，并且我更换座位的时候就是改不了，如果不打95583，这个座位就改不了呗？air china你做点对的起自己的良心的事儿，敷衍有意义吗@国航小秘书 @中国国际航空 @民航局消费者事务中心 @星空联盟-StarAlliance ,03-30,国航小秘书,您好，很抱歉给您带来不佳的感受，我们已协助您反馈相关负责部门核实，还请您耐心等待。
@国航小秘书  @中国国际航空  CA1354 三亚回北京，被延误2.5小时起飞，好不容易半夜1:00 到港落地，被告知没有停机位，等待停机位。我是不是坐了个假航空公司飞机啊？你们地勤都睡着了是么？一飞机百分之八十都是老人孩子，跟着你们延误到夜里，你们赚了钱，拿人不当人! 我请问工作责任谁负责 北京·首都机场T3航站楼,03-29,Fedup-APP,航班延误，可以通过我们Fedup的平台咨询、索赔，我们会有航空顾问团队来处理您的案件，不成功不收费的噢~
 ,03-29,国航小秘书,"回复@MrsMao薄晓荷:亲，您的心情我们很理解，很抱歉给您带来不佳的乘机感受,小秘书查询到3月28号ca1354航班延误原因是：空中交通管制能力原因导致流量控制，航班延误是我们全体工作人员不愿看到的，由此给您带来的不便我们深表歉意，还希望不要影响到您的心情。"
 ,03-29,MrsMao薄晓荷,回复@国航小秘书:请问谅解值多少钱？
 ,03-29,国航小秘书,您好，很抱歉给您带来的不佳乘机感受，航班延误\/取消是全体工作人员也不愿看到的，航班延误\/取消给您和您的家人带来的不便，小秘书向您表示深深的歉意，还请您谅解。
延误4天的行李，还是我自己打电话找回来的。运输事故单上的电话根本没有人接，一直是语音。回国后宁波机场找国航要来授权电话我，说赔偿我500RMB，休斯顿回邮件说赔偿300RMB。对于我提出的赔偿4晚延误期间在休斯顿的住宿不予理会。300RMB的临时生活补助，打发谁啊@国航小秘书 @民航局消费者事务中心 @中国国际航空,03-29,爱吃土豆的Bella猪,回复@国航小秘书:@爱吃土豆的Bella猪：行李还会拉下，机长怎么不拉下？出现问题只会强势推卸责任，什么不在索赔范围，你不把人家行李拉下3、4天，人家能坏吗？大老远带去国外，肯定也是给国外的亲友带点家乡的特产，慰藉思乡之情，一句冷冰冰的话提现了国航作为一家大型航空公司的企业文化，真心让人失望
 ,03-29,爱吃土豆的Bella猪,行李还会拉下，机长怎么不拉下？出现问题只会强势推卸责任，什么不在索赔范围，你不把人家行李拉下3、4天，人家能坏吗？大老远带去国外，肯定也是给国外的亲友带点家乡的特产，慰藉思乡之情，一句冷冰冰的话提现了国航作为一家大型航空公司的企业文化，真心让人失望
 ,03-26,树大好乘风凉,国航现在的服务原来也这么差劲了哦，本来出现问题就是国航的责任。。。。这服务效率呵呵哒了
 ,03-26,米安静,回复@土拨鼠Jl:哎呦，还有这种事儿
 ,03-26,土拨鼠Jl,回复@米安静:打电话去说行李脱签了，不知道运往哪里，还在北京机场
 ,03-26,米安静,为什么行李延期？
 ,03-25,国航小秘书,您好，很抱歉给您带来的不佳感受，请您以私信的形式提供一下999开头的客票号，以便小秘书为您核实一下。
狗屁、无赖的中国国际航空公司 @国航小秘书 @中国国际航空 @凤凰知音 前天通过国航手机客户端订了一张机票，因故在机场没有赶上飞机，当时飞机还未到起飞时间，当场随即在使用国航客户端进行变更和退票查询，发现两者费用差不多，为了方便后面的行程，在客户端上选择了退票。发起退票时（超过起飞时间了），客户端显示我可以退回50%票款，随即就确认提交了。但是，今日查询时，却发现扣除了全部票款。打国航电话投诉，居然说就是如此，不承认手机客户端上的说明，要求我提供当时手机截图，真是操蛋了，当时处于信任国航，根本就不可能截图。国航你这不是耍无赖么？谁会做个操作都截个屏做为证据。国航这样的流氓公司，你怎么让人去信任你。,03-22,国航小秘书,亲，很抱歉给您带来的不佳感受，还请您提供下票号为您查看下呢。
@国航小秘书 @中国国际航空  3.15日ca1352，下飞机后等了快30分钟都没有工作人员给我取登机口托运的婴儿车，导致接不上下一段联程航班，要求柜台出具延误证明也说没有办法出具？ 怎么解决 ,03-22,TamamaT,回覆@鱼山蚊:用来claim保险
 ,03-22,鱼山蚊,你样衰
 ,03-22,国航小秘书,您好，能否方便将您的客票号码以私信的形式发给我们，小秘书为您核实一下航班情况。
我想请问国航@国航小秘书 @国航票务处 @国航票务中心_253 ，为什么同样票价的机票在改签时通过电话人工服务和在国航app上操作后的需要补的差额出现严重不一致？ 同样一笔票款业务在不同部门处理标准却不一样，受到损伤的却是我们消费者……。请作出合理解释…… ,03-22,国航小秘书,您好，请您提供999开头的票号并以私信的形式发送给我们，以便小秘书帮您查询哦。
萧山机场的调度真是棒呆了，因为所谓的排队顺序问题，2155的航班现在可以飞了，而2115的航班要2230才能飞…@国航小秘书 以后请好好排队… ,03-22,Dora没啥想说的,回复@山今岑岑岑:……(  )哦 【冷漠脸】
 ,03-22,山今岑岑岑,回复@Dora整装待发:这叫监督
 ,03-22,Dora没啥想说的,刚刚发现 老板居然回关我了！！！震惊脸
 ,03-19,Tina柳澄,诶
 ,03-18,国航小秘书,您好，很抱歉给您带来的不佳感受，烦请您以私信的方式提供下999开头的13位客票号，小秘书详细为您查询下。
 ,03-18,黄小斌1027,哈哈杭州也是打底累机场之一
意外的惊喜，感谢你们的细心和用心！ @国航小秘书@中国国际航空 广州·广东财经大学 ,03-13,国航小秘书,您好，感谢您对国航的支持与认可，能让旅客满意是我们最大的快乐。小秘书祝您旅途愉快，生日快乐！欢迎您再次选乘国航航班哦。
发布了头条文章：《美丽善良机智专业的国航凤凰知音热线66706号小姐姐！我欠你一句感谢》 @中国国际航空 @国航小秘书 @凤凰知音 @国航机上网络 @中航传媒 美丽善良机智专业的国航凤凰知音热线66706号小姐姐！我欠你一句感谢 ,03-08,中国国际航空,#国航女神风采#每一位小姐姐在工作中，认真负责的样子都是最美！
"@国航小秘书 @星空联盟-StarAlliance @民航局消费者事务中心 国航你能干点人事儿吗？未经允许强制设置座位，改选不了，95583话务员63535态度极差
这就是代表中国的航空公司


 ",03-17,伟健_徐,回复@哈喽我是屎屎妈:哈哈哈哈，廉航还要脸，国航连脸都不要
 ,03-08,树大好乘风凉,现在的国航不提也罢，有时候给我的感觉连廉航都不如
 ,03-08,伟健_徐,回复@国航小秘书:@伟健_徐：很抱歉几百次了，哪一次是把问题处理完解决好的？你们自己说说，你们就觉得你们是中国和民用航空的老大，就骑在普通百姓的头上作威作福吗？我们纳税人养了你们这群不办人事儿的废物
 ,03-08,伟健_徐,很抱歉几百次了，哪一次是把问题处理完解决好的？你们自己说说，你们就觉得你们是中国和民用航空的老大，就骑在普通百姓的头上作威作福吗？我们纳税人养了你们这群不办人事儿的废物
 ,03-07,国航小秘书,您好，很抱歉给您带来的不佳感受，烦请您以私信的方式提供下999开头的13位客票号，小秘书帮您查询下。
 ,03-07,伟健_徐,@中国国际航空 @国航小秘书 @星空联盟-StarAlliance 请问@星空联盟-StarAlliance 星盟的成员公司都这么垃圾吗？
"以为到了，其实是由于航空管制要求大家下飞机去等

@国航小秘书 ",03-04,国航小秘书,您好，很抱歉给您带来的不佳感受，相信机场的工作人员在保证飞行安全的前提下，会尽快安排飞行的，还请您耐心等待下。耽误了您的行程，我们深感歉意，还请您多多见谅。
国航托运服务也太差了吧，已经告知易碎，还这样，搞碎也没人管@中国国际航空 @白云机场  @国航小秘书 广州·广州白云国际机场 ,03-15,韬米,回复@林籁泉韵99:嗯呐，国内航班
 ,03-14,林籁泉韵99,你这是国内飞行？
 ,03-03,国航小秘书,您好，很抱歉给您带来不佳的感受，如果您抵达目的地后发现托运行李破损，建议您首先联系目的地机场的行李查询部门进行协商解决。如果您已经在机场行查部门做好记录，如需了解处理进展，也可致电95583-1-6咨询不正常行李部门核实。希望可以帮到您。
"老爷子前天回京，在国航CA1394航班上收到了生日祝福，惊喜+高兴+称赞+……，给国航点赞


@国航小秘书 北京·玉渊潭公园 ",03-02,国航小秘书,您好，非常感谢您对国航的支持与认可，还希望您能一如既往的支持国航，祝您旅途愉快。
"大晚上给我发消息，不知道原因的延机，无法改签到提前的时间只能延后，国航，我还能说什么





@中国国际航空  @国航小秘书 重庆 ",02-25,AA我说要有光,回复@国航小秘书:已经影响了我的心情，给我出行带来不便了我现在是希望时间能提前而不是延后，谢谢
 ,02-25,AA我说要有光,回复@大概我也不知道我叫什么:是哩，下次都不敢买国航的票了
 ,02-25,国航小秘书,回复@AA我说要有光:您好，航班延误取消是全体工作人员也不愿看到的，您可以通过国航APP查询自助办理改期。还希望不要因此影响您的心情，给您出行带来不便，再次向您致以深深的歉意。
 ,02-25,大概我也不知道我叫什么,回复@AA我说要有光:虎摸虎摸 以后把国航拉入黑名单
 ,02-25,AA我说要有光,回复@大概我也不知道我叫什么:本来四点的飞机，我六点多就到了，现在七点才开始飞，熏疼我自己
 ,02-25,大概我也不知道我叫什么,回复@AA我说要有光:唉 那你下飞机后让你男票来接你吧
 ,02-25,AA我说要有光,回复@大概我也不知道我叫什么:是啊，国航那边说只能是这个时间，明天的飞机也没有，只有后天的，累觉不爱
 ,02-25,大概我也不知道我叫什么,回复@AA我说要有光:那你回到北京都很晚了啊还要回家
 ,02-25,AA我说要有光,回复@大概我也不知道我叫什么:我也是无语了O__O&quot;…
 ,02-25,大概我也不知道我叫什么,心疼你宝宝
就这服务？@中国国际航空 @国航小秘书 ,03-02,Gorilla_captain,回复@神一样的宸仔:上班了
 ,02-24,哩i哩i,回来了？
 ,02-23,国航小秘书,您好，很抱歉给您带来不佳的感受，如果您抵达目的地后发现托运行李破损，建议您首先联系目的地机场的行李查询部门进行协商解决。如果您已经在机场行查部门做好记录，如需了解处理进展，也可致电95583-1-6咨询不正常行李部门核实。希望可以帮到您。
"全新的气垫从北京带回墨尔本，都没有拆封给我摔成这样。如果是粉饼碎了我也就不说话了，气垫给我摔成这样？我希望国航给我个解释好么
CA165国航北京飞墨尔本@国航小秘书 @国航澳新营业部 ",03-21,小熊维尼在雨季歌唱,回复@虎牙牙Jayz:那我就不知道了，我带上飞机前打开过没拆过膜
 ,03-21,虎牙牙Jayz,回复@小熊维尼在雨季歌唱:我专柜买完回家拆了就这个样子的
 ,03-21,小熊维尼在雨季歌唱,回复@虎牙牙Jayz:现场拆根本不会这样
 ,03-21,虎牙牙Jayz,chanel的不颠也会这样啊。质地如此罢了。可以去搜搜网上的功课，专柜现场拆也可能是如此的。
 ,02-22,国航小秘书,回复@小熊维尼在雨季歌唱:您好，若您在境外您可以尝试拨打+86-10-95583或 +86-10-59281588 这个号码，拨通后，此电话可以直接路由到国航95583的工作人员。
 ,02-22,小熊维尼在雨季歌唱,回复@国航小秘书:你好，国外打不了95583这个号码
 ,02-22,国航小秘书,您好，很抱歉给您带来不佳的感受，如果您抵达目的地后发现托运行李破损，建议您首先联系目的地机场的行李查询部门进行协商解决。如果您已经在机场行查部门做好记录，如需了解处理进展，也可致电95583-1-6咨询不正常行李部门核实。希望可以帮到您。
@国航小秘书 你好，我是2月19日乘坐404由新加坡飞银川的，在成都中转换飞机时我的随身手提行李(一个纸袋)落在飞机上了，麻烦给查询一下好吗？ 银川·清河北街 ,02-20,飘无痕的脚印,回复@国航小秘书:已联系到，谢谢了
 ,02-20,国航小秘书,您好，如果您在飞机上遗失了贵重物品，倘若是机上工作人员捡到，都会按照要求统一交到目的地机场的失物招领部门，以便旅客认领。为更快的了解遗失物品情况，建议您保持与机场失物招领部门的联系。
#中国国际航空公司#大早上的飞机不是问题，挤也不是问题，半小时换不了一个人是不是考核一下业务能力#CA422##春节出游#@中国国际航空 @国航小秘书 ,02-20,YYY楊兒等花開YYY,这是咋了
 ,02-20,国航小秘书,您好，很抱歉给您带来不佳感受，我们将不断提升服务，让您的出行体验更加美好。
国航提前预留的座位，竟然不能值机。。。不能就不能吧，抱歉服务器繁忙这个文案提示也是服。。。。就不能后端细分一下错误码前端对应一下好点的闭环流程么？讲究下用户体验和可理解性行么？@国航小秘书 ,02-09,国航小秘书,回复@穆清pinnyy:您好， 非常抱歉给您带来的不佳感受。我们会不断提高完善我们的服务。给您带来的不便，再次给您致以深深的歉意，还请您多多谅解。
 ,02-09,沐卿piny,回复@国航小秘书:另外，你们招app产品么？
 ,02-09,沐卿piny,回复@国航小秘书:我已经在柜台办理了。国航app体验建议优化下
 ,02-09,国航小秘书,您好，很抱歉给您带来的不佳感受。烦请您以私信的方式告知小秘书999开头的13位客票号，以便小秘书帮您查询一下。
 ,02-09,meijia85,你好早啊
国航巴塞罗那至上海  乘务员小姐姐一脸不耐烦的样子，有点怕怕，然后我人到了中国了行李还在巴塞罗那@国航小秘书  本来以为已经没有希望了，后来国航上海的办公室说不会有问题的 索性最后几天就快递回来了 感谢 ,02-05,国航小秘书,回复@故的安宁:
 ,02-05,故的安宁,回复@国航小秘书:你居然会回复我，我一直挺喜欢国航，毕竟第一个去巴塞罗那开直飞的航空公司两条航线都做过，现在比比还是喜欢北京直飞巴塞罗那的
 ,02-05,国航小秘书,您好，很抱歉给您带来不佳的感受，也非常感谢您的理解。欢迎您下次继续搭乘我们的航班出行~
求问：成都飞美国塞班的国际航空，蛋糕（如图）能否带上飞机？机上冷藏柜乘客能否使用。@中国国际航空 @国航小秘书 @国航西南营销中心 ,02-14,AlanDoraemon,你好可以问一下这个蛋糕成都哪里有吗
 ,02-03,国航小秘书,回复@刘锐-本人:您客气了。
 ,02-03,刘锐-本人,回复@国航小秘书:好的，谢谢
 ,02-03,国航小秘书,您好，一般来说生鲜食物类物品都是禁止入境的，还建议您不要进行随身携带。机上冷藏柜无法对外使用，还请您谅解。
这是芮某瓦，国航尼玛币@国航小秘书 ,02-03,国航小秘书,回复@子龙在减肥:您好，很抱歉给您带来不佳的感受，如果您抵达目的地后发现托运行李破损，并已在机场行查部门进行备案，可以致电95583-1-6咨询不正常行李部门查询下相关进度。希望可以帮到您。
 ,02-03,子龙在减肥,回复@国航小秘书:你们的态度无法解决，打电话直接说走出机场不负责，咋办那?
 ,02-02,子龙在减肥,回复@_念安然白:怪箱子大，下次不托运
 ,02-02,光洙阿A,我已经拒绝乘坐国航了，太差劲了，我也是破了，然而说只赔200，真的要爆粗口了
 ,02-01,暗恋芒果奶昔,对托运都有阴影了
 ,02-01,国航小秘书,您好，很抱歉给您带来不佳的感受，如果您抵达目的地后发现托运行李破损，建议您首先联系目的地机场的行李查询部门进行协商解决。如果您已经在机场行查部门做好记录，如需了解处理进展，也可致电95583-1-6咨询不正常行李部门核实。希望可以帮到您。
"DEAR 国航，你们CA1322号从广州飞北京的航班33D座位的麻将游戏出现BUG，自摸九条不让胡牌，非常影响用户体验，请问能否呼叫客舱服务，谢谢！
@国航小秘书 @国航华南基地 网页链接 ",02-01,大神奥丁,回复@布仑希尔德-闹心他蜀:
 ,02-01,大神奥丁,回复@国航小秘书:
 ,02-01,国航小秘书,""","
 ,02-01,布仑希尔德-闹心他蜀,不是门清不让胡
既然都发月亮，那我也来一发@中国国际航空 @国航小秘书 ,02-01,国航小秘书,哇喔~太赞啦！
见过提供晚餐的，也坐过无晚餐的航班，晚点2小时，飞行中空姐喊盒饭40元的，还真是第一次，长见识了我的2018。@国航小秘书 ,01-30,国航小秘书,您好，能否方便将您的客票号码以私信的形式发给我们，小秘书为您核实一下航班情况。
原谅    麻麻   最后一次带着你去旅行了，国航啊第一次拆我行李箱轱辘，这次还算近人情！让我留着轱辘先回家[捂脸]，请善待旅客的箱子[流泪][流泪]@中国国际航空 @国航小秘书 北京 ,01-30,何春慧HCH,回复@棋牌室里的小白:整个人昨天内心是奔溃的，已经第二次了托运那么多次行李，偏偏在国航这里坏了，国航以后真的不敢坐了
 ,01-30,棋牌室里的小白,国航什么时候也加入暴力托运的行列了，心疼行李箱，不知道有没有的赔偿
 ,01-30,国航小秘书,您好，很抱歉给您带来不佳的感受，如果您抵达目的地后发现托运行李破损，建议您首先联系目的地机场的行李查询部门进行协商解决。如果您已经在机场行查部门做好记录，如需了解处理进展，也可致电95583-1-6咨询不正常行李部门核实。希望可以帮到您。
@凤凰知音 @国航小秘书 同一个舱位往返机票回程自动累积了，去程没累积，补登时候第一次提示时间未到，第二次说不在合作范围。我倒是也不在乎这点里程，就是不明白你们这个是以什么为准… ,01-28,国航小秘书,您好，亲  很抱歉给您带来不佳的感受，如果您的里程未累积上，小秘书建议您致电95583-1-7会员中心，由工作人员为您准确核实一下。
日本东京飞中国北京@国航团购网 @国航小秘书 @国航北京 行李怎么办？ 北京·天竺（商圈） 雾霾中的生灵的秒拍视频 ,01-25,国航小秘书,已私信您哦
