LZ,time,user_name,response
 ,2017-02-21,Path甜心,\/\/@sugicanifly: #胡歌# 期待！ \/\/@胡歌微博宣传组:#胡歌# 期待嗷\/\/@东方航空:#当胡歌遇上东航# 制服胡和东航的故事，即将开始
 ,2017-02-21,莪苡爲格格,#当胡歌遇上东航# 会是怎样的精彩！#胡歌#
 ,2017-02-21,杜昌瑶,请砸向我#胡歌#
 ,2017-02-21,胡戨哈,我的天怎么可以这么帅
 ,2017-02-21,不露痕迹的风,#胡歌#我的歌
 ,2017-02-21,董诗莹,等你家的飞机好不容易啊，延误了好久，本来1.25登机哒北京大雪，现在内心是崩溃的
 ,2017-02-21,坐等胡歌新作品,""","
 ,2017-02-21,琉璃诗酒对流云,回复@东方航空:只要有我胡就好
 ,2017-02-21,_肥胡_,#胡歌# \/\/@小小小小咕咕咕: \/\/@花总管ihuge:终于等到你 \/\/@东方航空:#当胡歌遇上东航# 制服胡和东航的故事，即将开始
 ,2017-02-21,-顼渡,带我们飞吧胡歌
 ,2017-02-21,在秋冬季盛开,期待明天见#胡歌#
 ,2017-02-21,_肥胡_,#胡歌# \/\/@在我们的世界里一切都很美好: \/\/@东方航空:#当胡歌遇上东航# 制服胡和东航的故事，即将开始
 ,2017-02-21,古月啾啾,#胡歌# 期待胡机长
 ,2017-02-21,曲猫嘿,#胡歌# 
 ,2017-02-21,企鹅手臂柯基腿,明天见
 ,2017-02-21,kaffeemiao,#胡歌# 好期待！！[太開心] \/\/@sugicanifly: #胡歌# 期待！ \/\/@胡歌微博宣传组:#胡歌# 期待嗷\/\/@东方航空:#当胡歌遇上东航# 制服胡和东航的故事，即将开始
 ,2017-02-21,-顼渡,啊啊啊啊我的歌
 ,2017-02-21,pepper胡椒920,终于等到官宣#胡歌#
 ,2017-02-21,June-六月雪,为什么能这么帅？
 ,2017-02-21,胡小梅来了,期待
 ,2017-02-21,宗主说我不发财天理难容,#胡歌# 终于要现身了太久没见到他了
 ,2017-02-21,随尽_,回复@就是潇潇呀1717:求原图求原图
 ,2017-02-21,_嘟嘟鸟_,#胡歌# 期待，明天见\/\/@August_hgg: 啊啊啊啊啊终于 \/\/@繁华落尽摸胡歌:啊啊啊要来了 \/\/@老瞬歌未漠:嗷终于来了…………东航太沉得住气 \/\/@行云天边: \/\/@嘻嘻嘻橙: \/\/@古月哥欠-胡歌官网:#胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,吃不胖de喵喵魚,@苏州市吃货小分队
 ,2017-02-21,陌上紫忆,#胡歌# 期待
 ,2017-02-21,Angela·tsai,@旧物记古今缘
 ,2017-02-21,馬落西-M,[xkl摇尾巴][xkl摇尾巴]明天见胡机长\/\/@古月哥欠-胡歌官网: #胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,小太子潇,回复@少年鞍马尘_:我私信给你
 ,2017-02-21,出门不看天等聚会,啊啊啊啊啊啊\/\/@August_hgg: 啊啊啊啊啊终于 \/\/@繁华落尽摸胡歌:啊啊啊要来了 \/\/@老瞬歌未漠:嗷终于来了…………东航太沉得住气 \/\/@行云天边: \/\/@嘻嘻嘻橙: \/\/@古月哥欠-胡歌官网:#胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,出门不看天等聚会,吼吼吼\/\/@雨果VIP: \/\/@yy-HG:！见见见 ！\/\/@妮妮宝妮妮: \/\/@古月哥欠-胡歌官网:#胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,爱笑的叮当猫09,胡机长真棒
 ,2017-02-21,出门不看天等聚会,吼吼吼\/\/@yy-HG: 胡歌胡歌胡歌开飞机的胡歌\/\/@古月的风儿:#当胡歌遇上东航# 先把话题关注了再说\/\/@东方航空: #当胡歌遇上东航# 制服胡和东航的故事，即将开始
 ,2017-02-21,苏哥哥家的小幺,回复@sophylqy:500集，很好
 ,2017-02-21,古月梦爱歌,#胡歌# 
 ,2017-02-21,AreYouAgou8,@西西西阿 不谢
 ,2017-02-21,6002颗huge的小白杨,#胡歌# 
 ,2017-02-21,你该努力奋斗了,约#胡歌# ，机长胡来了
 ,2017-02-21,阿拉三藏,\/\/@古月哥欠-胡歌官网: #胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,猫小姐的W,#当胡歌遇上东航# 啊啊啊胡机长 带我们飞#全世界最好的胡歌#
 ,2017-02-21,胡歌微吧,#胡歌# 机长胡明天见
 ,2017-02-21,宸宸歌,#胡歌#
 ,2017-02-21,ZHOU潤鈺,逼我做一只颜狗
 ,2017-02-21,简溪x,太帅了
 ,2017-02-21,佑希公主,坐等胡机长
 ,2017-02-21,西门吹雪_歌ge唯一,什么时候放片出来？等花儿都谢了
 ,2017-02-21,语衿,我才订了东航的票…
 ,2017-02-21,艾艾姆宋慢慢,简直了，帅到爆炸
 ,2017-02-21,M_mYo,机长胡也太帅了吧~
 ,2017-02-21,我想成为一个贝壳,还缺空姐地勤吗
 ,2017-02-21,有一点英勇,回复@就是潇潇呀1717:太谢谢惹！不过有没有不带右下水印的呀？
 ,2017-02-21,月月七彩人生,""","
 ,2017-02-21,qys--过时不候,""","
 ,2017-02-21,小太子潇,回复@少年鞍马尘_:帅哈
 ,2017-02-21,hgmcs,回复@恋歌燕:哇明天见
 ,2017-02-21,Aidee岚泽,#胡歌# 胡机长
 ,2017-02-21,Mazha_yang是宝,真好
 ,2017-02-21,hh我为歌狂,#胡歌# 东东明天早点见呦\/\/@古月哥欠-胡歌官网: #胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,陈伟敏7,明天见！
 ,2017-02-21,古月的风儿,#当胡歌遇上东航# \/\/@古月哥欠-胡歌官网: #胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,VLOVE梦,期待#胡歌#胡机长
 ,2017-02-21,穿山越岭的尽头,坐飞机就选东方航空
 ,2017-02-21,恋歌燕,\/\/@古月哥欠-胡歌官网: #胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,用户6023555701,期待！
 ,2017-02-21,王晓偉小寶,我的天呀！冲上云霄嘛好有国际范呀！
 ,2017-02-21,有一点英勇,回复@就是潇潇呀1717:求原图
 ,2017-02-21,lucyandhuah,哇!!!明天@东方航空：期待吗？明天见
 ,2017-02-21,愿得一人心X_,终于！期待胡机长
 ,2017-02-21,宝月亘古,约定了 明天见
 ,2017-02-21,少校台花花,虽然东方航空的股票至今还套着我，但为了我家胡歌，我还是会支持的
 ,2017-02-21,胡歌伴我大好时光,敲厉害
 ,2017-02-21,今夕夜凉如水,等太久了。
 ,2017-02-21,微言许动听,这是终于要来的节奏吗，好期待，等明天\/\/@古月哥欠-胡歌官网: #胡歌# 明天见噢\/\/@东方航空：期待吗？明天见
 ,2017-02-21,週週是个小欢喜,搞事情啊啊啊啊啊
 ,2017-02-21,苜蓿血染,@一起喵了个咪 你胡
 ,2017-02-20,5爷five,别比比，快把老公还给我
 ,2017-02-20,吉祥gege,几大航里最不好使的app 发邮件更新个个人信息4天了没有消息 刘总该整治整治电子商务部门了
 ,2017-02-20,柒缘FIGHTING,#胡歌# 啊，想坐胡机长的飞机啊
 ,2017-02-19,书小呆HG,#胡歌##胡歌猎场#@胡歌
 ,2017-02-19,梁梁Irene,什么时候能拍一部穿制服的戏？！？！
 ,2017-02-19,如陌kid,去西安或内蒙的时候就喜欢坐你家的飞机，真心，你家机长驾驶技术太稳当了，我竟然不晕机了#东方航空#，期待我家老大#胡歌#
 ,2017-02-19,大象的蚂蚁8522,#胡歌# 制服诱惑啊代言航空公司以后坐飞机就认准@东方航空 了歌哥会去考飞行员吗？
 ,2017-02-19,木木妞儿不上岸天理难容,#胡歌##胡歌猎场#@胡歌
 ,2017-02-19,爱吃草莓的小fish,怎么没有穿反光背心
 ,2017-02-19,现代式病猫,太帅了！制服诱惑啊！
 ,2017-02-18,林惠慧寻伯乐,啥时候播出啊
 ,2017-02-18,小妤不喝酒,以后就坐你们家的
 ,2017-02-18,胡歌的毛裤,想看完整\/\/@shelly珊珊: 制服胡歌是的我想制服他 拥有他
 ,2017-02-18,唯爱美好的古月,好想他啊
 ,2017-02-18,总有落差,太帅了！
 ,2017-02-18,ziying098765,#胡歌# 站长和胡机长在春天有个约会
 ,2017-02-18,有歌足以,胡机长，太帅了
 ,2017-02-18,去马栏坡的四儿,#胡歌#我只看到了大长腿
 ,2017-02-18,DFB小球童,@19AlwaysSleepingBabe 你以后要选东航了呢
 ,2017-02-18,夏蝉少年梦,#胡歌# #胡歌我们等你回来# 胡机长，想你
 ,2017-02-18,CD君_正版专辑,机长在我怀里
 ,2017-02-18,烟花下的微笑5,#胡歌#看了这条微博为什么想起了带枪出巡 制服魂
 ,2017-02-18,哥欠爱思南路,#胡歌#胡歌独一无二 思南与你同在
 ,2017-02-18,88又长久,#胡歌# #胡歌2017新的征程# 最帅的胡机长 带我飞
 ,2017-02-18,歌华远远1帝王椒,快来吧 胡机长
 ,2017-02-18,古月酥酥在等猎场,#胡歌# 等喂养\/\/@胡歌贴吧官方微博:#胡歌# 期待胡机长与东方航空的神秘约会哦
 ,2017-02-18,古月酥酥在等猎场,#胡歌# 灰常期待，快点哦！\/\/@东方航空:你说什么～大声点，我听不到
 ,2017-02-18,whine尹尹尹偶尼,回复@sophylqy:@东方航空 可爱啊，服你
 ,2017-02-18,whine尹尹尹偶尼,回复@sophylqy:看了还想看
 ,2017-02-18,whine尹尹尹偶尼,#胡歌# #胡歌2017新的征程# 哦哦哦，居然才看到，机长胡，想坐东航航班偶遇。
 ,2017-02-18,胡椒虹-Lee,#胡歌#
 ,2017-02-18,轻风伴竹,#胡歌# 帅～
 ,2017-02-18,婷保0802,#胡歌#
 ,2017-02-18,我有你没有的昵称,回复@看43次日落的胖胖球:委屈的像个五百斤的孩子
 ,2017-02-18,我有你没有的昵称,回复@看43次日落的胖胖球:可我买的是春秋
 ,2017-02-17,sunshine猫猫M,""","
 ,2017-02-17,冰柝梦,回复@东方航空:可以有！！！！！！！！！
 ,2017-02-17,冰柝梦,胡机长，太帅了！！！！！！！！！
 ,2017-02-17,小玲儿_Deborah,差点漏掉了我的胡机长
 ,2017-02-17,lucyandhuah,"所以,盼星星盼月亮何时能盼来我们胡机长咧？ 东方老大"
 ,2017-02-17,有天笔记,今年又多一粮可盼
 ,2017-02-17,猪猪爱吃鱼丶,#胡歌#  我的妈呀，胡机长太帅了吧 
 ,2017-02-17,VC和滑板的小棉袄,#胡歌#机长胡好帅
 ,2017-02-17,手心里的芭蕾,#胡歌#机长胡
 ,2017-02-17,是若依呀,刚坐了东航回家，太苏了！
 ,2017-02-17,薇怡ariel,""","
 ,2017-02-17,robofasa,#胡歌# 这是啥？广告？电视电影？
 ,2017-02-17,民扬航空,\/\/@傲然殿下: 飞机只做东航！\/\/服务品质都不错，关键是颜值高！
 ,2017-02-17,胡椒圆,报告 以后坐东航可不可以送胡歌
 ,2017-02-17,温吞如水的bird,帅胡带我飞
 ,2017-02-17,peacepeace_40353,帅歌
 ,2017-02-17,蓝梦浮云1011,期待我的胡歌
 ,2017-02-17,ANBHB-920,什么时候约啊
 ,2017-02-17,ANBHB-920,回复@sophylqy:快拍吧
 ,2017-02-17,下雪了不发财天理难容,东航官微好会撩
 ,2017-02-17,利修,背影特像刘德华有木有
 ,2017-02-17,燕尾鹿脚,#胡歌#
 ,2017-02-17,陆陆粉上hugh,胡机长好帅哦！#胡歌#
 ,2017-02-17,龙飘飘HOU,：#胡歌# #最美好的胡歌#期待更好的胡歌！
 ,2017-02-17,岁月无恙66,机长#胡歌#何时见啊
 ,2017-02-17,sinosteelstonecat,#胡歌#机长胡好帅气
 ,2017-02-17,sinosteelstonecat,#胡歌#好帅气
 ,2017-02-17,Celia_xixiyue,#胡歌#胡机长
 ,2017-02-17,喵喵在哪里呀,机长！带！我！飞！
 ,2017-02-17,胡歌的男友,终于把制服歌放出来了#表白胡歌#
 ,2017-02-17,俏牛2016,""","
 ,2017-02-17,秋冬歌歌的春夏,#胡歌# 太帅了
 ,2017-02-17,Betterzy001,@爱杰-HTY @快看是兔美耶
 ,2017-02-17,_风间歌_,机长#胡歌#
 ,2017-02-17,秋然007,等大片
 ,2017-02-17,鸿雁长飞wl,好帅的机长
 ,2017-02-17,yaya_YJL,这大长腿
 ,2017-02-17,绯翎亦云,#胡歌#坐等胡机长带我飞@胡歌
 ,2017-02-17,爱吃鱼的猫不会游泳,#胡歌# 帅晕@胡歌
 ,2017-02-17,晨光熹微0920,#胡歌# 帅炸
 ,2017-02-17,L-iyt,卧槽 给我留条活路好嘛
 ,2017-02-17,宸宸歌,#胡歌#
 ,2017-02-17,古月萌台喵,#胡歌# 我滴歌儿可以的\/\/@等猎场的泡泡寂寞如雪: 自动脑补出《岁月如歌》\/\/@古月瑞歌or:#胡歌#\/\/@遥灵-梦璃:胡机长帅哭我\/\/@樱花兔子-kaka:胡机长！\/\/@Shonach: \/\/@Pang5486: #胡歌#胡機長!!\/\/@绾颜翕: #胡歌# 东航\/\/@古月哥欠-胡歌官网:#胡歌# 机长胡要登场了
 ,2017-02-17,古月小小苏哥欠,#胡歌# 啊啊啊啊，终于等到你@胡歌 
 ,2017-02-17,相逢似歌znwj,\/\/@胡歌数据组: #胡歌# #胡歌2017新的征程# 非常期待大片上线@胡歌
 ,2017-02-17,一支酷猫,""","
 ,2017-02-17,饼干小盅,厉害了我的大长腿了！歌歌!
 ,2017-02-17,Carol_玥,回复@黄绿强迫症:我去!!!∑(Дノ)ノ太帅了机长大人
 ,2017-02-17,姜雪316,帅胡#胡歌#
 ,2017-02-17,maki爱宗主,快把大片分享出来啊
 ,2017-02-17,随缘随你随我,胡歌猎场
 ,2017-02-17,随缘随你随我,期待
 ,2017-02-17,随缘随你随我,可以的
 ,2017-02-17,KingPakal,#胡歌# 精英特有的儒雅，帅气而又风度翩翩，严谨踏实力求完美，这样的胡机长与东方航空最配啦～
 ,2017-02-17,KingPakal,#胡歌#  期待机长胡!
 ,2017-02-17,加国无忧,帅爆了！\/\/@东航官网: 胡歌上演『制服歌』，男神和东航会有什么样的约会呢？
 ,2017-02-17,春夏秋天四季,期待胡歌机长！
 ,2017-02-17,逝去的青春-谁还,#胡歌猎场#
 ,2017-02-17,孤麲馠,哇 这是胡歌的广告吗 好期待
 ,2017-02-17,帝伊姑娘,只有我觉得第二张侧颜神似凯凯王？
 ,2017-02-17,--易北,晚安
 ,2017-02-17,Nili_襄寶寶,胡歌动态不能更帅了啊啊啊啊啊!
 ,2017-02-17,呆小吴小呆,@正修不是卖药的 你工作时也辣么帅么
 ,2017-02-17,川森卡夫卡,学开飞机的梦想算实现了一半吧 老大@胡歌
 ,2017-02-17,尚颖达,为啥不穿反光背心
 ,2017-02-17,17FOUNT,晚安
 ,2017-02-17,音乐与飞行Sonia,啊啊啊啊啊啊啊
 ,2017-02-17,陈锋火,#胡歌再登央视春晚##胡歌##胡歌猎场#
 ,2017-02-16,Smile_Smile2,回复@东方航空:先来个五分钟的
 ,2017-02-16,yoho不发财天理难容,#胡歌# 机长胡穿制服超帅的
 ,2017-02-16,蓝色橙子糖,帅炸胡歌和东航都会越来越好的
 ,2017-02-16,wbe慕慕edw,#胡歌# 非常期待呀~~等好久了~~
 ,2017-02-16,呆萌痴傻的胡椒冬,回复@古月听雨920:原来你也是个调皮的高富冷的东东航
 ,2017-02-16,任小兰兰,#胡歌#wuli欧巴
 ,2017-02-16,呆萌痴傻的胡椒冬,回复@呆萌痴傻的胡椒冬:东东航好厉害，给你爱心，爱你哦。超级期待你的第二波私照花絮
 ,2017-02-16,贰家长尾巴,@-梨雪一- 我的小心脏
 ,2017-02-16,艺文史,@胡歌  你赴美進修時  就在你搭乘的航班中  當一次&quot;空服員領導&quot;好了  相信你的團隊都會很聽話的  [lxhx喵喵][可愛]
 ,2017-02-16,小白油菜,我已经拜托今晚坐东航的盆友帮我捡个胡歌回来了，等她落地了我问问她捡到没。
 ,2017-02-16,starrysky920,#胡歌# #最美好的胡歌# 胡歌歌胡机长太帅啦，还有什么存粮赶快放出来吧@胡歌 
 ,2017-02-16,hereistolife,#胡歌我们等你回来# 快放粮呀
 ,2017-02-16,CoolCamp徐畅,胡机长的反光服呢
 ,2017-02-16,雅美帖木,#胡歌#
 ,2017-02-16,胡胡-乐乐,#胡歌#  快点放视频吧 
 ,2017-02-16,TheDramaLover花花,太！帅！了！ 
 ,2017-02-16,大叔刘,老胡，很帅哟#胡歌猎场##胡歌#
 ,2017-02-16,莫失莫默离,""","
 ,2017-02-16,-Bryant薇子许-,我被胡机长帅瞎了
 ,2017-02-16,努力努力再努力的雪海,"我才不会告诉你我每次飞机都飞东航，莫名信赖,而且可以带两件行李刚买了东航的机票～然后东航坐着坐着这航空公司就和我爱豆发生了故事"
 ,2017-02-16,Josie-ihuge,帅炸
 ,2017-02-16,一瓶西瓜酱,#胡歌# 制服诱惑
 ,2017-02-16,胡椒言寺,我也想看他演机长 五百集的那种
 ,2017-02-16,胡歌歌的腦殘粉,#胡歌# 胡機長，帶我飛~
 ,2017-02-16,会开花的树笨笨,胡机长带我飞
 ,2017-02-16,听-花开6888,回复@凤尾竹的中庭:
 ,2017-02-16,MaybeJune1,回复@东方航空:我们p7最会做动图，你拿出高清视频来，她绝对能把最帅的机长表现出来！
 ,2017-02-16,中秋生辰人,看花眼啦\/\/@苏哥哥家的小幺: #胡歌#精英特有的儒雅，帅气而又风度翩翩，严谨踏实力求完美，这样的胡机长与东方航空太配啦～胡机长，带我飞
 ,2017-02-16,想要变瘦的胖小兔,回复@东方航空:来！血袋准备好了，来高清！hold不住算我输
 ,2017-02-16,MaybeJune1,回复@东方航空:说真的，真的需要一部这样的剧！你们那个优秀机长的故事也可以写进去啊！编剧可以请著名编剧王老师啊！姜老师估计对这种行业剧也会感兴趣
 ,2017-02-16,风一样的哦哦小姐,好期待机长胡 快快放胡利吧
 ,2017-02-16,wupoo_,回复@东方航空:妈呀你这么贴心我该如何是好
 ,2017-02-16,MaybeJune1,回复@东方航空:那个安全讲解，不录一版机长胡的？中英文的？
 ,2017-02-16,月朗星稀MING,胡歌机长，敲碗等粮
 ,2017-02-16,BaobabKiller-,@PaTsyyy_______ 你老公要被比下去了 还是让凯文大王出马吧
 ,2017-02-16,夕阳无限好_43664,胡机长的回眸哟
 ,2017-02-16,聿斯,帅胡
 ,2017-02-16,二斤情丝绕,紧紧抱住机长歌！#胡歌#
 ,2017-02-16,卧轩听雨的爱,#胡歌# 什么时候发粮
 ,2017-02-16,EvaT,我心脏够强的，坐等第二波美照
 ,2017-02-16,_嘴小是被脸挤的,回复@东方航空:500集是不可能了 不过正片可以快快放出来
 ,2017-02-16,Pan7y_USS蘑菇夹心派,回复@东方航空:噗哈哈哈哈哈哈哈感激官方的良苦用心！！！！！铭记在心！！！！！！
 ,2017-02-16,Super-Saiyan丶,回复@Lu芭芭库boommmmm:
 ,2017-02-16,红qch6804,#胡歌#   期待胡机长，太帅了
 ,2017-02-16,Hu-huya,我家胡歌啊胡机长好
 ,2017-02-16,ooo宇宙无敌第一机智ooo,回复@KEVIN-DZH:你脸要不要了
 ,2017-02-16,Super-Saiyan丶,回复@Lu芭芭库boommmmm:可以的  和我有的一拼
 ,2017-02-16,橙橘嘶喊,嘤嘤嘤嘤苏爆了我的苏歌歌！#胡歌#
 ,2017-02-16,恬恬-剧,这。。这位机长你。。你想干嘛
 ,2017-02-16,Khadijah1996,为了我们老胡，我也得关注你
 ,2017-02-16,射手座28号,#胡歌# 机长胡终于要上线了
 ,2017-02-16,hou广_71491,爱你
 ,2017-02-16,请叫我-李大人,制服诱惑啊，胡机长帅出新高度
 ,2017-02-16,郑春夏在等她弟,想起这张在米兰电车上起草的在巴塞加工的在巴黎完稿的直升机兴奋宝宝(&gt;ω
 ,2017-02-16,幸福H预言,老胡和东航的约会，
 ,2017-02-16,谁人妄想一曲一世,#胡歌#   制度诱惑～
 ,2017-02-16,蘇哥哥的羚羊,多些制服胡的照片好不好？
 ,2017-02-16,心蕾龙珠,啊啊啊啊啊啊啊啊 制服诱惑啊 歌歌 满血复活！！！！
 ,2017-02-16,苗苗啊,帅炸了我的歌
 ,2017-02-16,悠长假期等秋冬,#胡歌# 我想乘胡机长的灰机到上海
 ,2017-02-16,我是胡歌老婆,太好看了#胡歌#
 ,2017-02-16,任时间变迁,#胡歌暂别影视圈#要不要这么帅
 ,2017-02-16,倚栏听风sn,#胡歌# 胡机长好帅期待～
 ,2017-02-16,mmf之歌,厉害了我的歌
 ,2017-02-16,凤哥111,回复@Gao先先贝:哎呀，那不是截图没有全屏吗
 ,2017-02-16,Jaerlyin,好帅啊
 ,2017-02-16,颜映的dream,回复@胡椒新闻播报:胡机长
 ,2017-02-16,颜映的dream,#胡歌#我的机长胡胡椒评论真的太少了
 ,2017-02-16,薇堇hugh想和胡歌打一架,#胡歌# 这个帅机长什么时候来娶我
 ,2017-02-16,BelongTheSky,帅的不可理喻
 ,2017-02-16,十字路口待月归的小柒,机长老大
 ,2017-02-16,盘珠落,#胡歌# 什么约会我等着呢
 ,2017-02-16,傲然殿下,飞机只做东航！
 ,2017-02-16,老妖434343,岁月长河 来日方长
 ,2017-02-16,查令十字街109号,好……好……好帅\/\/@胡歌微博宣传组: #胡歌# 期待胡机长
 ,2017-02-16,活力卡卡塔,胡机长
 ,2017-02-16,歌林丛,#胡歌#
 ,2017-02-16,初晴ready,#胡歌# 胡机长太帅了
 ,2017-02-16,Burralu,回复@睡神小肥喵miaooo:厉害了
 ,2017-02-16,小太子潇,回复@苏哥哥家的小幺:没人能阻挡
 ,2017-02-16,小太子潇,回复@东方航空:
 ,2017-02-16,小太子潇,回复@物理老师学金融:嗯嗯
 ,2017-02-16,知刚无刚,厉害了我的歌，最帅机長来了！耍出行首选东航！
 ,2017-02-16,古月琼花,#胡歌# 长腿胡机长，期待东航大片@胡歌
 ,2017-02-16,古月琼花,#胡歌# 长腿胡机长期待东航大片@胡歌
 ,2017-02-16,古月琼花,#胡歌##最美好的胡歌# 东东航，你要搞大事情哦，好帅，期待期待超级期待 @胡歌
 ,2017-02-16,不是豆蔻年华的蔻,帅晕我了#胡歌# #胡歌2017新的征程# #胡歌机长制服#
 ,2017-02-16,老妖434343,机长胡要登场了
 ,2017-02-16,看著蔚藍的天空等待藍色,[鮮花][鮮花][鮮花]#胡歌# #胡歌东航机長# 
 ,2017-02-16,逝去的青春-谁还,啥时候出正片。
 ,2017-02-16,月光樱梦,超喜欢制服这套！太帅了！#胡歌##胡歌猎场#
 ,2017-02-16,鱼芮oO,#胡歌# 机长胡歌
 ,2017-02-16,物理老师学金融,回复@就是潇潇呀1717:没点开之前好像叼着一个什么
 ,2017-02-16,绿草茵茵满天星,#胡歌# 机长胡与制服胡帅出了新高度
 ,2017-02-16,物理老师学金融,帅啊
 ,2017-02-16,从前的日子有点慢,我和我歌也有个约会啊啊啊啊啊
 ,2017-02-16,欧阳山耗子,#胡歌#制服的诱惑@胡歌
 ,2017-02-16,啊丹是谁,我新年计划：要坐东航去上海
 ,2017-02-16,七叶_x,哇啊啊啊啊 机长
 ,2017-02-16,胡小椒1982,歌哥#胡歌#
 ,2017-02-16,Karen胡小白,胡歌好帅
 ,2017-02-16,凤影清歌,#胡歌# 看不够啊，期待正片
 ,2017-02-16,逗你玩喜欢吗,胡歌你如果再帅点，估计就上天下不来了@胡歌
 ,2017-02-16,逗你玩喜欢吗,胡歌你敢再帅点嘛@胡歌
 ,2017-02-16,古月如歌G920,#胡歌# 大海航行靠舵手，东航之旅跟歌走这才叫帅出新高度，帅出天际
 ,2017-02-16,春夏秋天四季,期待胡歌机长！
 ,2017-02-16,冬青台勿忘等待,胡歌真是貌美如花 身材气质绝佳
 ,2017-02-16,鲁妮妮V,东航赶紧把成片放出来吧@东方航空
 ,2017-02-16,鲁妮妮V,大家都等好久了啊
 ,2017-02-16,鲁妮妮V,#胡歌# 赶紧的啊 东航先生
 ,2017-02-16,底线何在1990,表白胡机长#胡歌#
 ,2017-02-16,睡神小肥喵miaooo,@璐吧啦
 ,2017-02-16,宁愿你变成首歌飞走,是在拍宣传片，还是代言啊，啊啊啊啊啊，傻傻分不清楚
 ,2017-02-16,eLSY-樂,又有动图啦
 ,2017-02-16,清婉筱玥,#胡歌# 制服上线
 ,2017-02-16,小阿1973年,#胡歌# 机长胡和制服胡的双重诱惑
 ,2017-02-16,转咕噜咕噜转,期待请多放些粮
 ,2017-02-16,凤尾竹的中庭,\/\/@胡歌贴吧官方微博:#胡歌# 期待胡机长与东方航空的神秘约会哦
 ,2017-02-16,古月听雨920,回复@东方航空:快！点！吧！
 ,2017-02-16,哈王朝smallword,回复@东方航空:好好好
 ,2017-02-16,咩咩向前冲333,期待大片
 ,2017-02-16,东方航空,回复@Pan7y_USS蘑菇夹心派:太高清怕你们hold不住
 ,2017-02-16,东方航空,回复@四月蔷薇020:为了你，小编也得申请下发放男神第二波私照
 ,2017-02-16,东方航空,回复@呆萌痴傻的胡椒冬:要搞就搞大事情
 ,2017-02-16,东方航空,回复@古月听雨920:你说什么～大声点，我听不到
 ,2017-02-16,歌华远远1帝王椒,回复@东方航空:东东是闷声干大事的
 ,2017-02-16,东方航空,回复@就是潇潇呀1717:厉害了，我的歌～
 ,2017-02-16,歌华远远1帝王椒,@胡歌 胡机长好帅
 ,2017-02-16,4cengcengcengceng4,歌歌最好看！！！
 ,2017-02-16,purplelighting,#胡歌# 胡机长期待大片
 ,2017-02-16,四月蔷薇020,视频太短了，看不够。
 ,2017-02-16,风凌舞楼兰,撩的我快要神志不清叻！ 给个痛快吧！ 先舔为敬
 ,2017-02-16,美美mei57,#胡歌# 坐等
 ,2017-02-16,88又长久,太帅了！
 ,2017-02-16,随缘随你随我,期待
 ,2017-02-16,随缘随你随我,可以的
 ,2017-02-16,随缘随你随我,""","
 ,2017-02-16,88又长久,回复@东方航空:约起
 ,2017-02-16,烟花三月feng,胡机长#胡歌#
 ,2017-02-16,紫金莫厘,#胡歌# #最美好的胡歌# 要求胡机长带我们飞向更广阔的天地，翱翔蓝天！
 ,2017-02-16,我的一个道长盆友,@WanAn_L1 
 ,2017-02-16,clown322,帅胡
 ,2017-02-16,樱桃877,我想做副机长 
 ,2017-02-16,悄悄告诉we,期待
 ,2017-02-16,Bornfree_14,回复@_Regeneration__:就你不肤浅，别看我家老胡
 ,2017-02-16,他们说我是攻城狮,不敢坐
 ,2017-02-16,王梦莹Yama,东航！给你点赞！以后优先东航！
 ,2017-02-16,隐形fly,妥妥的制服诱惑哈哈哈哈哈
 ,2017-02-16,Gao先先贝,回复@凤哥111:第一张的回眸笑好看，第八张把你胡拍的像150。。走路姿势还是很帅
 ,2017-02-16,ItsWANGFENG,回复@far_south:播放就播放咯 喷子？说背心的都是喷子咯？那你怎么不一个一个去回复去找梗？脑残粉 说了对你的胡歌毫无兴趣 别自己给自己找事干好吗 进机坪穿背心是规定 发出来的几张照片有背心?  我知道他事先穿了？真的是神经病没事找事
 ,2017-02-16,歌华远远1帝王椒,风华流转胡机长 帅出天际胡机长
 ,2017-02-16,极云亘月宜风怡阳,回复@WANGFENGYEH: 这才对嘛，现原形的喷子，没必要拿幽默打幌子，可惜，这个视频注定会在国际航线播放，劳资也会开心地欣赏，你只好肺气肿喽
 ,2017-02-16,一只没有昵称的喵,""","
 ,2017-02-16,黑米粥188,妈呀，帅我一脸
 ,2017-02-16,Lezische董小懒,机长胡帅哭我
 ,2017-02-16,ItsWANGFENG,回复@far_south:所以呢 是在发给你吗 自作多情 要脸行吗 我也实在看不懂你评论我的这些话 脑残？
 ,2017-02-16,极云亘月宜风怡阳,回复@WANGFENGYEH: 幽默令人会心一笑，看图说话找存在感那叫讨人嫌
