LZ,time,user_name,response
 ,06-20,DF4B-2274,回复@侃哥Photography:按门上的指示解除滑梯预位再开门，最起码不用赔钱
 ,06-20,你们根本猜不出我是谁,回复@傻傻的阿金:地面需要关发动机，可以开APU给空调供电啊。。
 ,06-20,XYB050604,回复@翠花是你妈:智力堪忧……
 ,06-20,嗌我大佬键,成年人都受不了 有小朋友的话怎么办
 ,06-20,Chowhomkiu,廉航名不虚传~~~
 ,06-20,狐狸你好-狐狸再见,这个太过分了
 ,06-20,王釨桀,回复@御道街小邱:打开逃生门肯定不对，会对当事人进行民事赔偿，这个毫无争议，我只是针对春秋航的落地程序持怀疑态度，怎么会断空调不开舱！！！
 ,06-20,AelfricKwan,回复@傻傻的阿金:你在现场？你没听说就没有？你嘴巴干净诽谤人家女生“亵渎”飞行？9c惯用骚操作了解一下？选择性眼瞎？博主说了机长让进驾驶舱就不回应了？？？？你意思博主编的？？你是什么货色我就是什么脸色谢谢
 ,06-20,跑道05,回复@张氏小钱前:你太无知了。不管是国内还是国外，只要已经到位关车了，经过机长和乘务员的允许后是可以参观驾驶舱的。
 ,06-20,AelfricKwan,回复@傻傻的阿金:这人说话有什么错？我也业内的不就是春秋为了节油吗 自己不要脸还想立牌坊了 apu去哪了？ 机长让进乘客驾驶舱？？？？你他妈在逗我
 ,06-20,-校以陈,楼上那个别扯火车谢谢 火车动车断电我们还得给大家保证通风好吗？？？说飞机就飞机 别什么节奏都带火车
 ,06-20,3ds小郑,回复@叶弘历LeoYe:没有这么夸张
 ,06-20,叶弘历LeoYe,回复@RumPelSTilSkiNN:为了跟小几率的疫情爆发你就乖乖去死？
 ,06-20,叶弘历LeoYe,回复@空中黑客A400M:这次连空气循环也没 这次不只是我一个人缺氧
 ,06-20,春卷,珍惜生命，远离春秋。\/\/@我就是八爪: \/\/@Vetrax嚣张卫视:#廉价航空# \/\/@航空物语:客舱里看起来热气腾腾，所以APU呢？地面空调管路也没接？这几天上海湿度很高，体感闷热，看看春秋航空怎么说
 ,06-20,叶弘历LeoYe,回复@3ds小郑:死你也忍得住？
 ,06-20,ReconNotAlone,回复@想要豢养一只小麻雀的Lilith:现在落地也不让了
 ,06-20,PETP善待小粉红组织,回复@翠花是你妈:傻缺
 ,06-20,叶弘历LeoYe,回复@树大好乘风凉:事实就是很多人都开始不适 非常严重
 ,06-20,叶弘历LeoYe,回复@诺字半边若billon:很多人都有生理反应了
 ,06-20,叶弘历LeoYe,回复@多毛的小猫:就是没空气了
 ,06-20,McHIGH起来,春秋航空也敢座？有这么想不通的吗？
 ,06-20,danderhqb,回复@Longford:火车过海是要解体的，车厢电力是靠机车供电或发电车供电，解体上船后确实无法供电。
 ,06-20,多毛的小猫,没空调不等于没有空气循环，说谋杀有点耸人听闻。晚开舱门是在等客梯车到位？各种可能都有。
 ,06-20,Sone_笑,氧气就分有和没有？
 ,06-20,诺字半边若billon,在一个小的密封环境，人会有一定的心理暗示，心理作用也有点吧，不过这种心情可以理解，但是出故障工作人员也没办法不能擅自做主破坏规定吧，总是要向上级通话才能有所行动。
 ,06-20,没有创意的阳仔,天上飞的绿皮儿火车？
 ,06-20,陈大狸子阿,机长们都是经过严格的培训的，他们也有规章制度制约着他们，何况机舱也不是随随便便就可以开的吧！
 ,06-20,非典型农民工B-9336,楼里面各种对廉航运行了如指掌的大佬们，你们可以开航空公司去了
 ,06-20,树大好乘风凉,我也感觉缺氧出人命这种话说的太过于严重了吧，这是机长都承担不起的责任，而且机舱门也不是说开就能开的，换成别的航空公司也是一样的情况。
 ,06-20,想要豢养一只小麻雀的Lilith,回复@有趣的张同学:落地其实。 是可以进的。就看让不让你进了。。
 ,06-20,空中黑客A400M,回复@叶弘历LeoYe:空调确实是需要发电机和外部电源才能启动。航空公司说需要电源车(行内人叫Ground Power Unit)。但是，飞机本身也是有一个发电机(专业名称Air Power Unit)的，虽然这个发电机要吃航空煤油，而且，航空公司应该不至于省一点油钱连APU都不开吧，除非APU存在保留故障无法启动。
 ,06-20,ObsoleteSoul,回复@傻傻的阿金:我为我这句话负责任，春秋就是烂
 ,06-20,小杨是谁,@茜茜vs志龙 可怕
 ,06-20,zwccccccccc,回复@RumPelSTilSkiNN:
 ,06-20,Ironshin,私人飞机了解一下
 ,06-20,JohnTanner,我才反应过来这是在地上。。。那么春秋航空还真是很恐怖了，我在想这个可以不可以告他们
 ,06-20,SaborMi,@AsZx_
 ,06-20,JohnTanner,不对啊，我记得apu一开不是应该可以继续给机舱供氧的吗？难不成那个apu出问题了？
 ,06-20,FeFeiFeuuy,这个规定是死的人是活的，在紧急情况下脑子是用来变通的.
 ,06-20,傻傻的阿金,回复@ObsoleteSoul:说话负点责任
 ,06-20,无为法有差别,立刻躺在地上装心脏病
 ,06-20,hopeful_Yi,在这种情况下，如果我身体感到极度不适，擅自打开应急出口会不会被警察叔叔带回局子里做客啊?
 ,06-20,施雷_蝶衣_铃铛2018,还有人拿规定说事\/\/@冰激凌牛奶咖啡: 小地方垃圾脑子已经被洗成豆腐渣了\/\/@独自行走2050: CN 看到好几个垃圾地方的在为航空公司辩护，还拿安全911 说事 
 ,06-20,Airbus330_LIUzy,这种情况比较特殊，关车了飞机肯定是到停机位了，按道理春秋不会为了省那一点点的油钱而不开APU，因为断电后像这样应急灯亮耗的的电瓶的电，电瓶耗电后充满时间还是很长的，不充满飞机是飞不了航班的。所以这次得看机场保障方面了:为什么电源和空调车没来，为什么旅客不能及时下机？
 ,06-20,JUMP家的西瓜酱,转发微博
 ,06-20,裴皮卡皮卡,@只是个路过的而已  怪不得报到时间都比别人早，害我们机票都白买
 ,06-20,裴皮卡皮卡,@只是个路过的而已  你的春秋航空
 ,06-20,雷森,回复@大BB鸭:哈哈哈哈
 ,06-20,大BB鸭,@雷森 我不要坐春秋
 ,06-20,潘心一,春秋这种垃圾航空倒贴也不坐的
 ,06-20,一秒钟变小猪,春秋到，真的不坐的，这口碑怎么敢坐啊
 ,06-20,一个小活泼,@春秋航空 为了保命就必须要有钱！不然真的会死！ 我有惊恐症，在空气不流通的密闭空间，会害怕到无法呼吸甚至休克！肯定不敢坐这样的航班！！！
 ,06-20,是瀚瀚的浩浩啊,回复@-Tommy哥-:谁给你们说的春秋航空的飞行员会省油啊？
